1603791094.11621404,0.05429000,-0.02135000,1.02040800,0.74250966,-0.21219224,-0.27874000,0.19981500,-8.41377250,-0.70418006,-1.25591932,-0.42867583
1603791094.17930937,0.04038200,-0.00451400,1.02077400,0.05599504,-0.04997352,1.75126000,0.79481500,-9.81377250,-0.70418006,-1.25591932,-0.42867583
1603791094.24200583,0.06453800,-0.02915800,1.01113600,0.37512520,0.20634923,0.63126000,0.12981500,-7.39877250,-0.70476469,-1.26878106,-0.42969892
1603791094.30347705,0.03086600,-0.01061400,0.99149400,0.14817761,0.40689278,-0.52374000,0.05981500,-6.03377250,-0.71470330,-1.28588132,-0.42034493
1603791094.36596417,0.03330600,-0.02049600,0.99942400,-0.44529568,0.20505829,-0.48874000,0.68981500,-7.85377250,-0.71470330,-1.28588132,-0.42034493
1603791094.42896318,0.04745800,-0.02122800,1.00552400,-0.50418304,-0.65255763,-0.45374000,0.37481500,-6.13877250,-0.70301082,-1.29143525,-0.41303712
1603791094.49046612,0.04953200,-0.00366000,1.05542200,-0.52101918,-0.42531040,-0.66374000,1.03981500,-8.69377250,-0.70301082,-1.29143525,-0.41303712
1603791094.55310941,0.02330200,-0.01830000,1.00442600,-0.57177142,0.14643753,1.57626000,-0.08018500,-7.50377250,-0.72084186,-1.25855013,-0.42911429
1603791094.61614108,0.02793800,-0.02952400,1.03065600,0.09154781,1.13865473,-0.90874000,0.12981500,-6.10377250,-0.69745688,-1.26220403,-0.42896814
1603791094.67893028,0.04440800,-0.02159400,1.01662600,-0.37043490,-0.02209416,0.31626000,0.23481500,-8.16877250,-0.69745688,-1.26220403,-0.42896814
1603791094.74037385,0.05087400,-0.01256600,1.02248200,1.10684600,-1.02828171,0.52626000,0.19981500,-7.43377250,-0.69979538,-1.28032739,-0.42546039
1603791094.80294418,0.06844200,-0.05453400,0.99503200,-1.57463245,-1.74695888,-1.53874000,-1.16518500,-8.58877250,-0.72376498,-1.27755042,-0.42049108
1603791094.86565280,0.03294000,-0.01427400,1.00003400,0.07655575,0.34332042,-1.22374000,-0.04518500,-9.18377250,-0.72376498,-1.27755042,-0.42049108
1603791094.92812753,0.04013800,-0.00158600,1.00186400,1.11396000,1.63332015,-0.10374000,-0.29018500,-9.98877250,-0.71075709,-1.27579655,-0.40412160
1603791094.98958945,0.04245600,-0.01183400,1.01772400,0.06710998,-0.28828118,0.91126000,0.54981500,-9.56877250,-0.71075709,-1.27579655,-0.40412160
1603791095.05234218,0.06087800,0.00000000,0.99088400,0.74250966,-1.27308416,-1.08374000,0.05981500,-10.75877250,-0.71221865,-1.29538147,-0.41128325
1603791095.11497116,0.07027200,-0.04209000,1.00991600,-1.63826033,-1.84143065,-1.46874000,-0.99018500,-11.31877250,-0.70184157,-1.26834259,-0.44986846
1603791095.17765784,0.04636000,-0.01891000,1.02126200,-0.31604879,-0.46044704,-0.55874000,0.30481500,-11.66877250,-0.70184157,-1.26834259,-0.44986846
1603791095.24044394,0.03794200,0.00744200,1.00406000,1.18047296,-0.09796978,0.59626000,0.40981500,-11.66877250,-0.68781058,-1.24641918,-0.43715288
1603791095.30187511,0.02757200,-0.00622200,1.03114400,-0.42927359,0.00153055,0.84126000,0.26981500,-8.55377250,-0.68576440,-1.24539608,-0.43203742
1603791095.36471868,0.04257800,-0.01647000,1.04956600,0.20341061,0.09181379,0.28126000,-0.53518500,-7.95877250,-0.68576440,-1.24539608,-0.43203742
1603791095.42622757,0.03855200,-0.02623000,0.99564200,0.40951554,0.61601371,-0.80374000,-0.15018500,-7.99377250,-0.68357205,-1.25226542,-0.43627594
1603791095.48888159,0.05087400,-0.02232600,0.99674000,-0.90538967,-2.32539868,-0.41874000,-0.25518500,-9.14877250,-0.67217188,-1.23823443,-0.43437591
1603791095.55175591,0.05453400,0.02147200,0.99783800,1.34716869,-0.15168020,0.91126000,0.75981500,-7.08377250,-0.67217188,-1.23823443,-0.43437591
1603791095.61322665,0.04233400,-0.01695800,1.02126200,-0.26191688,-0.74634958,0.52626000,0.26981500,-9.14877250,-0.68751827,-1.23048816,-0.42589886
1603791095.67746353,0.05770600,-0.00744200,1.03029000,0.59274802,-0.75888112,0.94626000,0.02481500,-9.11377250,-0.68751827,-1.23048816,-0.42589886
1603791095.73894691,0.03452600,-0.00366000,1.02663000,2.25440123,0.24213468,0.24626000,0.44481500,-9.07877250,-0.68927214,-1.21981877,-0.41844490
1603791095.80178714,0.06710000,-0.01598200,1.00284000,0.35669494,-1.65652178,-0.13874000,0.09481500,-12.54377250,-0.67991815,-1.18971061,-0.40324467
1603791095.86470580,0.04648200,0.00268400,1.01504000,0.89070774,-0.43190860,-0.45374000,0.09481500,-14.60877250,-0.67991815,-1.18971061,-0.40324467
1603791095.92616749,0.02037400,-0.00366000,0.99271400,0.53775507,0.96146295,-2.06374000,-0.22018500,-15.44877250,-0.69000292,-1.20871090,-0.40485238
1603791095.98892236,0.05587600,-0.01134600,1.01003800,0.09956810,-0.43710765,-0.20874000,1.17981500,-16.25377250,-0.67144110,-1.21104940,-0.42282958
1603791096.05190277,0.05209400,-0.03159800,1.03395000,-1.00580773,-0.68684322,0.59626000,-0.29018500,-16.39377250,-0.67144110,-1.21104940,-0.42282958
1603791096.11335659,0.05502200,-0.02720600,1.03443800,0.68850124,-0.34293953,0.35126000,-0.46518500,-16.91877250,-0.65200234,-1.18839521,-0.43042970
1603791096.17596269,0.05685200,-0.02525400,1.01028200,-1.05320096,-0.95967728,-0.73374000,0.26981500,-16.32377250,-0.65200234,-1.18839521,-0.43042970
1603791096.23742747,0.04148000,-0.00597800,1.01845600,0.22708437,-0.20174233,0.31626000,0.37481500,-15.86877250,-0.64118679,-1.20608009,-0.41976030
1603791096.29942274,0.01586000,-0.01232200,1.03090000,0.05956365,1.25641582,-0.66374000,0.26981500,-11.42377250,-0.63460976,-1.16062555,-0.41815259
1603791096.36097002,0.04282200,-0.00866200,0.99552000,0.24426949,0.22638868,0.70126000,0.54981500,-8.27377250,-0.63460976,-1.16062555,-0.41815259
1603791096.42235970,0.03428200,-0.01390800,1.03639000,-0.52439562,-0.00107009,0.38626000,-0.15018500,-8.37877250,-0.64790997,-1.15638702,-0.40952938
1603791096.48473763,0.03538000,-0.03782000,1.04688200,-1.50044648,-0.20127368,-1.50374000,0.02481500,-9.07877250,-0.63241742,-1.14674072,-0.41113709
1603791096.54716802,0.03879600,-0.00829600,1.00223000,-1.54929814,-1.37576848,0.35126000,0.37481500,-6.83877250,-0.63241742,-1.14674072,-0.41113709
1603791096.60857630,0.03294000,-0.00878400,1.02284800,2.01932934,0.26169588,0.07126000,-0.36018500,-7.18877250,-0.65083309,-1.14220988,-0.39564455
1603791096.67096591,0.03635600,-0.00427000,1.03517000,0.49856297,0.05798816,0.49126000,-0.22018500,-7.92377250,-0.65083309,-1.14220988,-0.39564455
1603791096.73346806,0.05904800,-0.02427800,0.99820400,-0.60627521,-1.14648426,0.28126000,-0.32518500,-6.90877250,-0.66281789,-1.14206372,-0.39491377
1603791096.79490066,0.05904800,-0.02623000,0.99966800,-0.10920054,-1.02852015,0.49126000,1.07481500,-9.84877250,-0.66208711,-1.14761766,-0.38365975
1603791096.85644865,0.05099600,-0.02122800,1.01772400,-0.74356624,-0.67627096,0.45626000,0.23481500,-12.64877250,-0.66208711,-1.14761766,-0.38365975
1603791096.91907978,0.04050400,-0.00683200,1.02736200,0.47752002,-0.58517418,0.03626000,0.26981500,-14.95877250,-0.68737211,-1.12379421,-0.39345221
1603791096.98085952,0.03111000,-0.00817400,1.00650000,1.16963451,0.40638379,0.10626000,-0.04518500,-16.18377250,-0.69877229,-1.14396375,-0.38935984
1603791097.04223824,0.05319200,-0.02086200,1.03431600,-0.41128438,-0.96961448,-0.24374000,0.23481500,-15.90377250,-0.69877229,-1.14396375,-0.38935984
1603791097.10377073,0.05099600,-0.03623400,1.02602000,0.01401364,0.15389044,-1.15374000,0.12981500,-16.91877250,-0.69643379,-1.13914060,-0.39169833
1603791097.16558504,0.02830400,-0.01244400,1.01430800,-0.76678870,-0.00410750,0.10626000,-0.46518500,-15.62377250,-0.69643379,-1.13914060,-0.39169833
1603791097.22704720,0.03489200,-0.00939400,1.03053400,1.94189030,0.21892262,-0.31374000,0.26981500,-15.51877250,-0.71704180,-1.13066355,-0.39257527
1603791097.28857660,0.04904400,-0.02049600,1.01113600,-0.41732125,-0.68911818,-0.66374000,0.26981500,-14.67877250,-0.71134171,-1.12262496,-0.39330605
1603791097.35003805,0.06588000,-0.00768600,1.03358400,0.93148404,-1.53178108,0.98126000,0.12981500,-8.86877250,-0.71134171,-1.12262496,-0.39330605
1603791097.41145110,0.07271200,-0.05673000,1.02565400,-2.83009756,-2.00801414,-0.94374000,-0.08018500,-7.22377250,-0.72274189,-1.10143233,-0.39345221
1603791097.47296262,0.03538000,-0.01878800,1.02602000,-0.29471620,0.18197960,-0.59374000,-0.01018500,-8.65877250,-0.72873429,-1.07439345,-0.40149079
1603791097.53459740,0.00707600,-0.03635600,1.03773200,-1.26307510,0.41937448,-0.34874000,-0.22018500,-8.72877250,-0.72873429,-1.07439345,-0.40149079
1603791097.59645534,0.03379400,-0.00805200,1.01699200,-1.24007628,-1.01430200,1.12126000,0.02481500,-6.31377250,-0.69526454,-1.07073955,-0.39169833
1603791097.65808797,0.05941400,-0.02708400,1.00759800,0.66007880,-1.05350281,0.28126000,-0.53518500,-7.64377250,-0.69526454,-1.07073955,-0.39169833
1603791097.71970654,0.04526200,-0.02318000,0.99808200,-0.59667866,-0.48014281,-0.69874000,-0.74518500,-6.31377250,-0.70944168,-1.07497808,-0.37313651
1603791097.78135395,0.05721800,-0.02049600,1.02309200,-0.36954084,-0.97033125,0.42126000,0.33981500,-7.18877250,-0.71908799,-1.08550132,-0.38365975
1603791097.84376597,0.05880400,-0.03098800,1.00955000,-1.01240027,-1.33447487,-0.45374000,0.05981500,-6.69877250,-0.71908799,-1.08550132,-0.38365975
1603791097.90553713,0.03586800,-0.02696200,1.03614600,-1.33409285,1.11756362,-0.80374000,0.61981500,-8.13377250,-0.69994154,-1.07643964,-0.37474423
1603791097.96719217,0.03172000,-0.02305800,1.01113600,-0.08135358,-0.18135382,-0.55874000,-0.78018500,-7.74877250,-0.75401929,-1.07410114,-0.36524408
1603791098.02871609,0.04477400,0.02208200,0.99991200,1.39035108,-0.39463773,-0.83874000,0.30481500,-5.12377250,-0.75401929,-1.07410114,-0.36524408
1603791098.09184313,0.05026400,0.03086600,1.00137600,1.41500655,-0.78223787,1.05126000,0.09481500,-5.85877250,-0.75475007,-1.09558609,-0.37708272
1603791098.15369439,0.05258200,-0.02061800,1.02028600,-0.42575308,-0.84508438,1.08626000,0.37481500,-7.22377250,-0.75475007,-1.09558609,-0.37708272
1603791098.21558547,0.06453800,-0.04733600,0.97685400,-2.02501049,-1.85342852,-1.74874000,-0.64018500,-7.04877250,-0.75767319,-1.10128617,-0.36173633
1603791098.27709675,0.02598600,0.00780800,1.03456000,2.64208931,1.15260150,-0.45374000,0.16481500,-7.25877250,-0.76892721,-1.10391698,-0.36904414
1603791098.33918214,0.03977200,-0.00683200,1.02614200,0.68774569,-0.78197251,0.56126000,-0.22018500,-8.55377250,-0.76892721,-1.10391698,-0.36904414
1603791098.40218830,0.02842600,0.00634400,1.04981000,-0.59059224,-1.47910121,2.03126000,0.37481500,-9.04377250,-0.77360421,-1.09836305,-0.38029816
1603791098.46419835,0.05111800,-0.01891000,1.01418600,-0.29348599,-0.72136287,-0.52374000,0.26981500,-11.00377250,-0.76761181,-1.08418591,-0.37620579
1603791098.52552533,0.03635600,-0.03818600,1.02638600,-1.45349951,0.04474770,-1.64374000,-1.09518500,-9.14877250,-0.76761181,-1.08418591,-0.37620579
1603791098.58837628,0.03843000,0.01012600,1.01321000,1.31338796,-0.03159823,0.38626000,-0.08018500,-9.63877250,-0.78339667,-1.06577024,-0.37459807
1603791098.65063262,0.04965400,0.00622200,0.99930200,1.09871602,-0.99509680,1.01626000,0.12981500,-9.63877250,-0.78339667,-1.06577024,-0.37956738
1603791098.71275306,0.04745800,-0.02440000,1.03175400,0.05220910,-0.46413863,1.33126000,0.51481500,-10.51377250,-0.78412745,-1.06123940,-0.37956738
1603791098.77558017,0.04062600,-0.05221600,1.01638200,-1.47505100,-0.70731008,-1.36374000,0.05981500,-10.02377250,-0.77886583,-1.07132417,-0.35837474
1603791098.83851528,0.03952800,-0.01598200,0.98563800,-0.18553738,-0.40852964,-1.22374000,-0.71018500,-13.38377250,-0.77886583,-1.07132417,-0.35837474
1603791098.90199566,0.06209800,0.01903200,1.03224200,1.79755137,-0.63155318,1.05126000,-0.29018500,-15.76377250,-0.80064309,-1.09163987,-0.34565916
1603791098.96352005,0.03172000,-0.00146400,1.00015600,1.19638541,-0.26726029,0.35126000,-0.15018500,-14.71377250,-0.78705057,-1.10479392,-0.38132125
1603791099.02502680,0.05514400,-0.03269600,1.02004200,-0.27473062,-0.79974148,-0.38374000,0.58481500,-16.84877250,-0.78705057,-1.10479392,-0.38132125
1603791099.09262538,0.06527000,0.00244000,0.99283600,-0.24212633,-1.74918981,0.56126000,0.09481500,-15.20377250,-0.79874306,-1.09880152,-0.36568255
1603791099.15442538,0.06527000,-0.03769800,0.98466200,-0.97110018,0.19190159,-1.53874000,0.16481500,-16.00877250,-0.77360421,-1.11429407,-0.34902075
1603791099.21740603,0.03391600,-0.00939400,1.03480400,1.96144361,0.24217421,-0.10374000,0.93481500,-15.69377250,-0.77360421,-1.11429407,-0.34902075
1603791099.27917314,0.04794600,-0.01878800,1.02443400,-0.31633050,-0.56748485,0.49126000,0.33981500,-15.30877250,-0.79596609,-1.12320959,-0.37401345
1603791099.34160495,0.04550600,-0.02452200,1.02150600,-0.63123247,-0.46913756,-0.62874000,1.07481500,-15.16877250,-0.79596609,-1.12320959,-0.37401345
1603791099.40314388,0.04282200,-0.00292800,1.02626400,-0.39988304,-1.02109842,0.00126000,1.28481500,-14.36377250,-0.79596609,-1.13431745,-0.34828997
1603791099.46496463,0.03635600,-0.01195600,1.01333200,-0.07032279,-0.55190635,-1.92374000,0.12981500,-15.06377250,-0.80444315,-1.10742473,-0.34244373
1603791099.52782631,0.03806400,0.00390400,1.00979400,1.26982207,0.29985968,-0.03374000,0.47981500,-15.34377250,-0.80444315,-1.10742473,-0.34244373
1603791099.58929849,0.04819000,-0.01098000,1.02309200,0.12188214,-0.58937005,0.10626000,0.54981500,-14.92377250,-0.77258112,-1.12262496,-0.36509792
1603791099.65083241,0.05770600,0.00085400,1.00808600,0.79098459,-0.78814500,0.35126000,0.33981500,-15.48377250,-0.77404268,-1.14279450,-0.34025139
1603791099.71373034,0.03660000,-0.02659600,1.02138400,-0.74645757,-1.26755088,0.49126000,1.03981500,-13.80377250,-0.77404268,-1.14279450,-0.34025139
1603791099.77601409,0.04941000,-0.03525800,1.02101800,-1.23317692,-0.49006341,-1.01374000,0.09481500,-15.02877250,-0.81905875,-1.15287928,-0.32928968
1603791099.83960295,0.02440000,-0.02049600,1.01638200,-0.41240753,0.76052863,2.13626000,0.09481500,-9.46377250,-0.77740427,-1.14776381,-0.35925168
1603791099.90256739,0.03257400,-0.00915000,1.03138800,0.22858399,0.30560702,2.10126000,0.68981500,-7.18877250,-0.77740427,-1.14776381,-0.35925168
1603791099.96475673,0.08674200,-0.03769800,1.03614600,-1.40151079,-1.50889105,0.17626000,0.09481500,-7.64377250,-0.78105817,-1.11546331,-0.36553639
1603791100.02684355,0.03806400,-0.00805200,1.02553200,0.01384782,-0.22136577,-0.13874000,-0.32518500,-6.17377250,-0.78105817,-1.11546331,-0.36553639
1603791100.08884549,0.04831200,-0.04074800,0.99527600,-0.63959790,-0.25737368,-1.64374000,0.05981500,-7.53877250,-0.76805028,-1.13197895,-0.35369775
1603791100.15097809,0.03806400,-0.01903200,1.01284400,-0.37581566,-0.11559698,-0.97874000,-0.04518500,-6.97877250,-0.75971938,-1.10274773,-0.34887460
1603791100.21404958,0.03257400,0.00610000,1.01857800,0.87333560,-0.06156621,0.45626000,0.79481500,-4.77377250,-0.75971938,-1.10274773,-0.34887460
1603791100.27631688,0.06795400,-0.00085400,0.99881400,1.02779155,-1.79195536,1.08626000,0.47981500,-6.38377250,-0.78193511,-1.10961707,-0.34653610
1603791100.33915448,0.04660400,-0.03111000,1.02443400,-0.48006962,-1.41531842,0.80626000,0.37481500,-6.03377250,-0.78895060,-1.14703303,-0.35179772
1603791100.40161657,0.04684800,-0.03513600,0.99942400,-1.70423754,-0.60395775,-1.29374000,-0.71018500,-7.22377250,-0.78895060,-1.14703303,-0.35179772
1603791100.46468949,0.03647800,-0.01695800,1.03944000,-0.44731426,-0.29315468,-1.15374000,-1.02518500,-7.32877250,-0.78602748,-1.14484069,-0.36568255
1603791100.52697325,0.05392400,-0.01878800,1.00345000,0.70815441,-0.90295860,-0.24374000,0.19981500,-6.24377250,-0.78602748,-1.14484069,-0.36568255
1603791100.58906674,0.03757600,-0.03208600,1.02797200,-1.04684086,0.03982914,-0.41874000,-0.32518500,-7.53877250,-0.80473546,-1.14527916,-0.34434376
1603791100.65122247,0.04562800,-0.01647000,1.02467800,-0.20212369,-0.48230743,-0.69874000,0.44481500,-5.40377250,-0.75855013,-1.16574101,-0.34653610
1603791100.71396184,0.03989400,0.00463600,1.03309600,0.99943024,-0.07594194,0.66626000,-0.11518500,-6.45377250,-0.75855013,-1.16574101,-0.34653610
1603791100.77610731,0.07320000,-0.01159000,0.99137200,0.07392201,-1.32209331,0.03626000,-0.39518500,-6.34877250,-0.79406606,-1.15711780,-0.34171295
1603791100.83839703,0.03342800,-0.01403000,1.05566600,0.68295298,0.12336366,0.28126000,-1.02518500,-6.24377250,-0.76995031,-1.16384098,-0.34375913
1603791100.90018845,0.03879600,-0.01098000,1.00796400,-0.22628501,-1.30949677,-1.08374000,-0.25518500,-6.03377250,-0.76995031,-1.16384098,-0.34375913
1603791100.96231341,0.05770600,-0.00036600,1.01272200,1.09680200,-0.62350237,-0.31374000,-0.22018500,-5.78877250,-0.76761181,-1.14659456,-0.37591348
1603791101.02476931,0.04831200,0.01256600,1.01955400,0.27661700,-0.61919609,1.08626000,-0.11518500,-7.29377250,-0.81058170,-1.13110202,-0.35457469
1603791101.08738017,0.05416800,-0.02476600,1.01382000,1.39709930,-0.83148422,-0.55874000,-0.15018500,-8.41377250,-0.81058170,-1.13110202,-0.35457469
1603791101.14969110,0.02879200,0.00976000,1.04236800,-0.65858007,0.45693327,0.03626000,-0.81518500,-5.22877250,-0.80868167,-1.18868752,-0.33367436
1603791101.21257043,0.03965000,-0.00048800,1.01918800,2.47025685,-0.09300062,-1.11874000,-0.11518500,-5.50877250,-0.80868167,-1.18868752,-0.33367436
1603791101.27397919,0.08381400,0.02549800,1.01260000,2.18220785,-1.40020746,1.96126000,-0.95518500,-6.13877250,-0.80239696,-1.18751827,-0.35866706
1603791101.33678603,0.05441200,-0.02708400,1.02504400,-0.76895316,-0.86124182,1.75126000,0.23481500,-6.94377250,-0.79143525,-1.17845659,-0.35486700
1603791101.39921927,0.03318400,0.01586000,1.03346200,1.62152390,0.89803966,-0.62874000,0.51481500,-5.68377250,-0.79143525,-1.17845659,-0.35486700
1603791101.46185064,0.02025200,-0.00085400,1.02602000,0.25243777,-0.28835765,0.63126000,-1.13018500,-7.60877250,-0.78690441,-1.19248758,-0.34302835
1603791101.52443910,0.04977600,0.02342400,1.02894800,2.32945784,-0.95136222,2.59126000,0.37481500,-7.71377250,-0.80195849,-1.16807951,-0.35457469
1603791101.58699703,0.06063400,-0.04489600,1.00564600,-0.58288178,-0.99539908,-0.73374000,-0.01018500,-8.83377250,-0.80195849,-1.16807951,-0.35457469
1603791101.64845896,0.05697400,-0.02208200,1.00637800,-1.35056474,0.23084405,-0.48874000,0.16481500,-6.38377250,-0.81014323,-1.17962584,-0.35223619
1603791101.71118689,0.05416800,-0.00488000,1.01491800,0.77025572,0.13734745,-0.59374000,-0.32518500,-6.73377250,-0.81014323,-1.17962584,-0.35223619
1603791101.77365398,0.05465600,-0.01512800,0.99783800,-1.23075287,-0.94562166,-0.69874000,0.47981500,-6.66377250,-0.81233557,-1.16311020,-0.34902075
1603791101.83688259,0.04648200,-0.01305400,1.04871200,-1.35551387,-1.29072653,0.17626000,0.30481500,-4.73877250,-0.81438176,-1.18021046,-0.34785151
1603791101.89943099,0.04123600,0.00902800,1.00967200,0.23498540,-0.18328504,-0.38374000,0.30481500,-13.55877250,-0.81438176,-1.18021046,-0.34785151
1603791101.96183300,0.02696200,-0.00366000,1.00296200,0.50156814,0.61392100,-0.20874000,-0.53518500,-7.39877250,-0.81131248,-1.20271850,-0.34039754
1603791102.02376390,0.06954000,-0.01525000,1.02272600,-0.11591893,-1.78187026,0.45626000,0.19981500,-6.10377250,-0.82373575,-1.19847998,-0.34010523
1603791102.08623767,0.06527000,-0.03050000,1.04639400,-0.92382232,-1.43228404,0.56126000,-0.18518500,-7.71377250,-0.82373575,-1.19847998,-0.34010523
1603791102.14887094,0.04477400,-0.03355000,0.99100600,-1.13547218,-0.37113399,-0.55874000,-0.29018500,-7.11877250,-0.79757381,-1.18401052,-0.32373575
1603791102.21158767,0.03806400,-0.01305400,1.02443400,0.01302956,-0.14896089,0.35126000,-0.64018500,-6.62877250,-0.77608886,-1.17641041,-0.33382052
1603791102.27403069,0.06136600,0.00109800,1.02553200,0.80375104,-1.18703607,0.59626000,1.10981500,-5.68377250,-0.77608886,-1.17641041,-0.33382052
1603791102.33644176,0.06222000,-0.05258200,1.00967200,-2.23029473,-2.15683908,1.43626000,0.26981500,0.02122750,-0.76615025,-1.20330313,-0.35705934
1603791102.39795303,0.05904800,-0.04453000,0.99979000,-3.22118997,-1.46237553,-0.59374000,0.40981500,-0.18877250,-0.76615025,-1.20330313,-0.35705934
1603791102.46067452,0.03586800,0.01451800,1.01528400,2.09498478,-0.77747715,1.29626000,0.44481500,0.05622750,-0.77959661,-1.19351067,-0.34478223
1603791102.52329040,0.05002000,-0.00512400,1.01077000,0.73561433,-0.10608559,0.45626000,0.02481500,1.14122750,-0.77638118,-1.17173341,-0.35589009
1603791102.58597374,0.04867800,-0.00719800,1.00259600,0.27140462,-0.05231145,-0.03374000,0.33981500,-1.37877250,-0.77638118,-1.17173341,-0.35589009
1603791102.64856911,0.05038600,0.01525000,1.01528400,1.43628381,-0.63376905,-0.62874000,0.23481500,-0.92377250,-0.79348144,-1.16924876,-0.35399006
1603791102.71012735,0.04892200,-0.00780800,1.04334400,0.30543713,-0.60408080,1.15626000,0.75981500,-0.78377250,-0.78208126,-1.20096463,-0.35501315
1603791102.77158237,0.07381000,-0.02330200,1.00845200,-0.57862050,-1.42179365,-1.15374000,0.65481500,-0.53877250,-0.78208126,-1.20096463,-0.35501315
1603791102.83433700,0.05770600,0.00061000,1.03016800,0.77637866,-1.21269370,-0.45374000,0.82981500,-1.02877250,-0.76249635,-1.16895645,-0.35296697
1603791102.89702082,0.05026400,-0.00280600,0.98295400,0.57910333,-0.34481575,-0.10374000,0.51481500,-0.99377250,-0.76249635,-1.16895645,-0.35296697
