Time(ms),QR number,Center X(px),Center Z(px),width(px),height(px),Dist from camera(cm),Angle rel to camera(deg)
1603790591,25,84,86,79,77,80.51948052,8.855849682
1603790591,20,253,83,86,81,76.54320988,25.13945354
1603790591,32,-234,87,79,77,80.51948052,-23.4623988
1603790591,21,170,85,85,79,78.48101266,17.5012399
1603790591,32,-234,87,79,76,81.57894737,-23.4623988
1603790591,31,-154,87,78,76,81.57894737,-15.9417342
1603790591,26,5,86,76,77,80.51948052,0.531356915
1603790591,25,84,86,81,77,80.51948052,8.855849682
1603790591,20,253,83,86,81,76.54320988,25.13945354
1603790591,21,171,86,84,78,79.48717949,17.59785176
1603790592,27,-75,87,77,78,79.48717949,-7.91975449
1603790592,31,-155,87,79,76,81.57894737,-16.03994331
1603790592,26,5,86,76,77,80.51948052,0.531356915
1603790592,25,84,86,79,77,80.51948052,8.855849682
1603790592,20,253,83,86,81,76.54320988,25.13945354
1603790592,32,-234,87,79,76,81.57894737,-23.4623988
1603790592,21,170,86,85,78,79.48717949,17.5012399
1603790592,31,-155,87,79,76,81.57894737,-16.03994331
1603790592,26,5,86,76,77,80.51948052,0.531356915
1603790592,25,85,86,80,77,80.51948052,8.959575995
1603790592,32,-234,87,79,76,81.57894737,-23.4623988
1603790592,21,170,86,85,78,79.48717949,17.5012399
1603790592,20,253,83,86,81,76.54320988,25.13945354
1603790592,32,-234,87,79,77,80.51948052,-23.4623988
1603790592,31,-155,87,79,76,81.57894737,-16.03994331
1603790592,26,5,86,76,77,80.51948052,0.531356915
1603790592,25,84,86,81,77,80.51948052,8.855849682
1603790592,20,253,83,86,81,76.54320988,25.13945354
1603790592,21,170,86,85,78,79.48717949,17.5012399
1603790593,27,-75,87,77,77,80.51948052,-7.91975449
1603790593,32,-234,87,79,77,80.51948052,-23.4623988
1603790593,31,-155,87,79,76,81.57894737,-16.03994331
1603790593,26,5,86,76,77,80.51948052,0.531356915
1603790593,25,85,86,80,77,80.51948052,8.959575995
1603790593,20,252,83,87,81,76.54320988,25.05229683
1603790593,21,170,86,85,78,79.48717949,17.5012399
1603790593,27,-75,87,77,77,80.51948052,-7.91975449
1603790593,32,-234,87,79,77,80.51948052,-23.4623988
1603790593,31,-155,87,79,77,80.51948052,-16.03994331
1603790593,26,5,86,76,77,80.51948052,0.531356915
1603790593,25,84,86,79,77,80.51948052,8.855849682
1603790593,20,253,83,86,81,76.54320988,25.13945354
1603790593,21,170,86,85,78,79.48717949,17.5012399
1603790594,31,-155,87,79,76,81.57894737,-16.03994331
1603790594,26,5,86,76,77,80.51948052,0.531356915
1603790594,25,84,86,79,77,80.51948052,8.855849682
1603790594,20,253,83,86,81,76.54320988,25.13945354
1603790594,32,-234,87,79,77,80.51948052,-23.4623988
1603790594,21,170,86,85,78,79.48717949,17.5012399
1603790594,27,-75,87,77,77,80.51948052,-7.91975449
1603790594,32,-234,87,79,76,81.57894737,-23.4623988
1603790594,31,-155,87,79,77,80.51948052,-16.03994331
1603790594,26,5,86,76,77,80.51948052,0.531356915
1603790594,25,84,86,80,77,80.51948052,8.855849682
1603790594,21,170,86,85,78,79.48717949,17.5012399
1603790594,20,253,83,87,81,76.54320988,25.13945354
1603790595,32,-234,87,79,77,80.51948052,-23.4623988
1603790595,25,84,86,79,77,80.51948052,8.855849682
1603790595,20,252,83,87,81,76.54320988,25.05229683
1603790595,21,171,86,84,78,79.48717949,17.59785176
1603790595,32,-234,87,79,76,81.57894737,-23.4623988
1603790595,31,-155,87,79,76,81.57894737,-16.03994331
1603790595,26,5,86,76,77,80.51948052,0.531356915
1603790595,25,85,86,80,77,80.51948052,8.959575995
1603790595,20,253,83,86,81,76.54320988,25.13945354
1603790595,21,170,86,85,78,79.48717949,17.5012399
1603790596,31,-155,87,79,76,81.57894737,-16.03994331
1603790596,26,5,86,76,77,80.51948052,0.531356915
1603790596,25,84,86,79,77,80.51948052,8.855849682
1603790596,32,-234,87,79,76,81.57894737,-23.4623988
1603790596,20,253,83,86,81,76.54320988,25.13945354
1603790596,21,171,86,84,78,79.48717949,17.59785176
1603790596,27,-75,87,77,77,80.51948052,-7.91975449
1603790596,31,-154,87,78,76,81.57894737,-15.9417342
1603790596,26,5,86,76,77,80.51948052,0.531356915
1603790596,25,84,86,79,77,80.51948052,8.855849682
1603790596,20,252,83,87,81,76.54320988,25.05229683
1603790596,32,-234,87,79,77,80.51948052,-23.4623988
1603790596,21,171,86,84,78,79.48717949,17.59785176
1603790597,27,-75,87,77,77,80.51948052,-7.91975449
1603790597,31,-155,87,79,76,81.57894737,-16.03994331
1603790597,26,5,86,76,77,80.51948052,0.531356915
1603790597,25,85,86,80,77,80.51948052,8.959575995
1603790597,20,253,83,86,81,76.54320988,25.13945354
1603790597,32,-234,87,79,77,80.51948052,-23.4623988
1603790597,21,170,85,85,79,78.48101266,17.5012399
1603790597,32,-234,87,79,76,81.57894737,-23.4623988
1603790597,31,-155,87,79,76,81.57894737,-16.03994331
1603790597,26,5,86,76,77,80.51948052,0.531356915
1603790597,25,85,86,80,77,80.51948052,8.959575995
1603790597,20,253,83,86,81,76.54320988,25.13945354
1603790597,21,171,86,84,78,79.48717949,17.59785176
1603790597,27,-75,87,77,77,80.51948052,-7.91975449
1603790597,32,-234,87,79,76,81.57894737,-23.4623988
1603790597,31,-155,87,79,77,80.51948052,-16.03994331
1603790597,26,5,86,76,77,80.51948052,0.531356915
1603790597,20,253,83,86,81,76.54320988,25.13945354
1603790597,25,84,86,79,77,80.51948052,8.855849682
1603790597,21,170,86,85,78,79.48717949,17.5012399
1603790598,27,-75,87,77,77,80.51948052,-7.91975449
1603790598,31,-155,87,79,77,80.51948052,-16.03994331
1603790598,26,5,86,76,77,80.51948052,0.531356915
1603790598,25,84,86,79,77,80.51948052,8.855849682
1603790598,32,-234,87,79,77,80.51948052,-23.4623988
1603790598,20,253,83,86,81,76.54320988,25.13945354
1603790598,21,171,86,84,78,79.48717949,17.59785176
1603790598,31,-155,87,79,76,81.57894737,-16.03994331
1603790598,26,5,86,76,77,80.51948052,0.531356915
1603790598,25,84,86,79,77,80.51948052,8.855849682
1603790598,20,253,83,86,81,76.54320988,25.13945354
1603790598,32,-234,87,79,76,81.57894737,-23.4623988
1603790598,21,171,86,84,78,79.48717949,17.59785176
1603790599,27,-75,87,77,77,80.51948052,-7.91975449
1603790599,32,-234,87,79,76,81.57894737,-23.4623988
1603790599,31,-155,87,79,76,81.57894737,-16.03994331
1603790599,25,85,86,80,77,80.51948052,8.959575995
1603790599,20,252,83,87,81,76.54320988,25.05229683
1603790599,21,170,86,85,78,79.48717949,17.5012399
1603790599,27,-75,87,77,77,80.51948052,-7.91975449
1603790599,31,-155,87,79,77,80.51948052,-16.03994331
1603790599,26,5,86,76,77,80.51948052,0.531356915
1603790599,25,84,86,79,77,80.51948052,8.855849682
1603790599,20,253,83,86,81,76.54320988,25.13945354
1603790599,32,-234,87,79,77,80.51948052,-23.4623988
1603790599,21,171,85,84,79,78.48101266,17.59785176
1603790599,27,-75,87,77,78,79.48717949,-7.91975449
1603790599,31,-155,87,79,76,81.57894737,-16.03994331
1603790599,26,5,86,76,77,80.51948052,0.531356915
1603790599,25,85,86,80,77,80.51948052,8.959575995
1603790599,32,-234,87,79,77,80.51948052,-23.4623988
1603790599,20,253,83,86,81,76.54320988,25.13945354
1603790599,21,170,86,85,78,79.48717949,17.5012399
1603790600,27,-75,87,77,77,80.51948052,-7.91975449
1603790600,31,-155,87,79,76,81.57894737,-16.03994331
1603790600,26,5,86,76,77,80.51948052,0.531356915
1603790600,25,84,86,81,77,80.51948052,8.855849682
1603790600,32,-234,87,79,76,81.57894737,-23.4623988
1603790600,20,252,83,87,81,76.54320988,25.05229683
1603790600,21,170,86,85,78,79.48717949,17.5012399
1603790600,27,-75,87,77,77,80.51948052,-7.91975449
1603790600,31,-155,87,79,76,81.57894737,-16.03994331
1603790600,26,5,86,76,77,80.51948052,0.531356915
1603790600,25,84,86,80,77,80.51948052,8.855849682
1603790600,20,253,83,86,81,76.54320988,25.13945354
1603790600,32,-234,87,79,77,80.51948052,-23.4623988
1603790600,21,171,86,84,78,79.48717949,17.59785176
1603790601,32,-234,87,79,77,80.51948052,-23.4623988
1603790601,31,-155,87,79,76,81.57894737,-16.03994331
1603790601,26,5,86,76,77,80.51948052,0.531356915
1603790601,25,85,86,80,77,80.51948052,8.959575995
1603790601,20,253,83,86,81,76.54320988,25.13945354
1603790601,21,171,86,84,78,79.48717949,17.59785176
1603790601,27,-75,87,77,78,79.48717949,-7.91975449
1603790601,31,-155,87,79,76,81.57894737,-16.03994331
1603790601,26,5,86,76,77,80.51948052,0.531356915
1603790601,25,84,86,79,77,80.51948052,8.855849682
1603790601,20,252,83,87,81,76.54320988,25.05229683
1603790601,32,-234,87,79,76,81.57894737,-23.4623988
1603790601,21,171,86,84,78,79.48717949,17.59785176
1603790602,27,-75,87,77,77,80.51948052,-7.91975449
1603790602,31,-155,87,79,76,81.57894737,-16.03994331
1603790602,26,5,86,76,77,80.51948052,0.531356915
1603790602,25,84,86,79,77,80.51948052,8.855849682
1603790602,20,252,83,87,81,76.54320988,25.05229683
1603790602,32,-234,87,79,77,80.51948052,-23.4623988
1603790602,21,170,85,85,79,78.48101266,17.5012399
1603790602,31,-155,87,79,76,81.57894737,-16.03994331
1603790602,26,5,86,76,77,80.51948052,0.531356915
1603790602,25,84,86,79,77,80.51948052,8.855849682
1603790602,32,-234,87,79,77,80.51948052,-23.4623988
1603790602,20,253,83,86,81,76.54320988,25.13945354
1603790602,21,171,86,84,78,79.48717949,17.59785176
1603790603,27,-75,87,77,77,80.51948052,-7.91975449
1603790603,32,-234,87,79,76,81.57894737,-23.4623988
1603790603,31,-155,87,79,77,80.51948052,-16.03994331
1603790603,26,5,86,76,77,80.51948052,0.531356915
1603790603,25,84,86,80,77,80.51948052,8.855849682
1603790603,20,252,83,87,81,76.54320988,25.05229683
1603790603,21,171,86,84,78,79.48717949,17.59785176
1603790603,32,-234,87,79,77,80.51948052,-23.4623988
1603790603,26,5,86,76,77,80.51948052,0.531356915
1603790603,25,85,86,80,77,80.51948052,8.959575995
1603790603,20,253,83,86,81,76.54320988,25.13945354
1603790603,21,171,86,84,78,79.48717949,17.59785176
1603790604,27,-75,87,77,78,79.48717949,-7.91975449
1603790604,32,-234,87,79,77,80.51948052,-23.4623988
1603790604,31,-155,87,79,77,80.51948052,-16.03994331
1603790604,26,5,86,76,77,80.51948052,0.531356915
1603790604,25,84,86,80,77,80.51948052,8.855849682
1603790604,20,253,83,86,81,76.54320988,25.13945354
1603790604,21,170,86,85,78,79.48717949,17.5012399
1603790604,31,-155,87,79,76,81.57894737,-16.03994331
1603790604,26,5,86,76,77,80.51948052,0.531356915
1603790604,25,85,86,80,77,80.51948052,8.959575995
1603790604,20,253,83,86,81,76.54320988,25.13945354
1603790604,32,-234,87,79,77,80.51948052,-23.4623988
1603790604,21,171,86,84,78,79.48717949,17.59785176
1603790604,31,-155,87,79,76,81.57894737,-16.03994331
1603790604,26,5,86,76,77,80.51948052,0.531356915
1603790604,25,85,86,80,77,80.51948052,8.959575995
1603790604,20,253,83,86,81,76.54320988,25.13945354
1603790604,32,-234,87,79,77,80.51948052,-23.4623988
1603790604,21,170,86,85,78,79.48717949,17.5012399
1603790605,31,-155,87,79,76,81.57894737,-16.03994331
1603790605,26,5,86,76,77,80.51948052,0.531356915
1603790605,25,84,86,79,77,80.51948052,8.855849682
1603790605,20,253,83,86,81,76.54320988,25.13945354
1603790605,32,-234,87,79,77,80.51948052,-23.4623988
1603790605,21,170,86,85,78,79.48717949,17.5012399
1603790605,27,-75,87,77,77,80.51948052,-7.91975449
1603790605,31,-155,87,79,76,81.57894737,-16.03994331
1603790605,26,5,86,76,77,80.51948052,0.531356915
1603790605,25,84,86,80,77,80.51948052,8.855849682
1603790605,20,252,83,87,81,76.54320988,25.05229683
1603790605,32,-234,87,79,76,81.57894737,-23.4623988
1603790605,21,170,86,85,78,79.48717949,17.5012399
1603790606,31,-155,87,79,76,81.57894737,-16.03994331
1603790606,26,5,86,76,77,80.51948052,0.531356915
1603790606,25,85,86,80,77,80.51948052,8.959575995
1603790606,20,252,83,87,81,76.54320988,25.05229683
1603790606,32,-234,87,79,76,81.57894737,-23.4623988
1603790606,21,170,86,85,78,79.48717949,17.5012399
1603790606,27,-75,87,77,77,80.51948052,-7.91975449
1603790606,32,-234,87,79,77,80.51948052,-23.4623988
1603790606,31,-154,87,78,76,81.57894737,-15.9417342
1603790606,26,5,86,76,77,80.51948052,0.531356915
1603790606,25,85,86,80,77,80.51948052,8.959575995
1603790606,20,253,83,86,81,76.54320988,25.13945354
1603790606,21,170,86,85,78,79.48717949,17.5012399
1603790607,27,-75,87,77,77,80.51948052,-7.91975449
1603790607,31,-155,87,79,76,81.57894737,-16.03994331
1603790607,26,5,86,76,77,80.51948052,0.531356915
1603790607,25,84,86,79,77,80.51948052,8.855849682
1603790607,20,253,83,86,81,76.54320988,25.13945354
1603790607,32,-234,87,79,77,80.51948052,-23.4623988
1603790607,21,171,86,84,78,79.48717949,17.59785176
1603790607,32,-234,87,79,77,80.51948052,-23.4623988
1603790607,31,-155,87,79,76,81.57894737,-16.03994331
1603790607,26,5,86,76,77,80.51948052,0.531356915
1603790607,25,85,86,80,77,80.51948052,8.959575995
1603790607,20,252,83,87,81,76.54320988,25.05229683
1603790607,21,170,86,85,78,79.48717949,17.5012399
1603790607,27,-75,87,77,77,80.51948052,-7.91975449
1603790607,31,-154,87,78,76,81.57894737,-15.9417342
1603790607,26,5,86,76,77,80.51948052,0.531356915
1603790607,25,84,86,80,77,80.51948052,8.855849682
1603790607,20,253,83,86,81,76.54320988,25.13945354
1603790607,32,-234,87,79,77,80.51948052,-23.4623988
1603790607,21,171,86,84,78,79.48717949,17.59785176
1603790608,32,-234,87,79,78,79.48717949,-23.4623988
1603790608,31,-155,87,79,77,80.51948052,-16.03994331
1603790608,27,-75,87,77,77,80.51948052,-7.91975449
1603790608,26,5,86,76,77,80.51948052,0.531356915
1603790608,25,84,86,79,77,80.51948052,8.855849682
1603790608,20,253,83,86,81,76.54320988,25.13945354
1603790608,21,171,86,84,78,79.48717949,17.59785176
1603790608,27,-75,87,77,77,80.51948052,-7.91975449
1603790608,31,-154,87,78,76,81.57894737,-15.9417342
1603790608,26,5,86,76,77,80.51948052,0.531356915
1603790608,25,84,86,80,77,80.51948052,8.855849682
1603790608,32,-234,87,79,77,80.51948052,-23.4623988
1603790608,20,253,83,86,81,76.54320988,25.13945354
1603790608,21,170,86,85,78,79.48717949,17.5012399
1603790609,32,-234,87,79,76,81.57894737,-23.4623988
1603790609,31,-155,87,79,77,80.51948052,-16.03994331
1603790609,26,5,86,76,77,80.51948052,0.531356915
1603790609,25,84,86,81,77,80.51948052,8.855849682
1603790609,20,253,83,86,81,76.54320988,25.13945354
1603790609,21,170,86,85,78,79.48717949,17.5012399
1603790609,27,-75,87,77,77,80.51948052,-7.91975449
1603790609,32,-234,87,79,77,80.51948052,-23.4623988
1603790609,31,-155,87,79,77,80.51948052,-16.03994331
1603790609,26,5,86,76,77,80.51948052,0.531356915
1603790609,25,84,86,79,77,80.51948052,8.855849682
1603790609,20,252,83,87,81,76.54320988,25.05229683
1603790609,21,170,86,85,78,79.48717949,17.5012399
1603790610,27,-75,87,77,78,79.48717949,-7.91975449
1603790610,31,-155,87,79,76,81.57894737,-16.03994331
1603790610,26,5,86,76,77,80.51948052,0.531356915
1603790610,25,84,86,81,77,80.51948052,8.855849682
1603790610,20,253,83,86,81,76.54320988,25.13945354
1603790610,32,-234,87,79,76,81.57894737,-23.4623988
1603790610,21,170,86,85,78,79.48717949,17.5012399
1603790610,27,-75,87,77,77,80.51948052,-7.91975449
1603790610,31,-155,87,79,76,81.57894737,-16.03994331
1603790610,26,5,86,76,77,80.51948052,0.531356915
1603790610,25,84,86,79,77,80.51948052,8.855849682
1603790610,20,253,83,86,81,76.54320988,25.13945354
1603790610,32,-234,87,79,76,81.57894737,-23.4623988
1603790610,21,170,86,85,78,79.48717949,17.5012399
1603790611,27,-75,87,77,78,79.48717949,-7.91975449
1603790611,32,-234,87,79,77,80.51948052,-23.4623988
1603790611,31,-155,87,79,76,81.57894737,-16.03994331
1603790611,26,5,86,76,77,80.51948052,0.531356915
1603790611,25,84,86,81,77,80.51948052,8.855849682
1603790611,21,170,86,85,78,79.48717949,17.5012399
1603790611,20,253,83,86,81,76.54320988,25.13945354
1603790611,31,-155,87,79,76,81.57894737,-16.03994331
1603790611,26,5,86,76,77,80.51948052,0.531356915
1603790611,25,85,86,80,77,80.51948052,8.959575995
1603790611,20,252,83,87,81,76.54320988,25.05229683
1603790611,32,-234,87,79,76,81.57894737,-23.4623988
1603790611,21,170,86,85,78,79.48717949,17.5012399
1603790612,32,-234,87,79,77,80.51948052,-23.4623988
1603790612,26,5,86,76,77,80.51948052,0.531356915
1603790612,25,85,86,80,77,80.51948052,8.959575995
1603790612,20,253,83,86,81,76.54320988,25.13945354
1603790612,21,171,86,84,78,79.48717949,17.59785176
1603790612,27,-75,87,77,78,79.48717949,-7.91975449
1603790612,31,-155,87,79,76,81.57894737,-16.03994331
1603790612,26,5,86,76,77,80.51948052,0.531356915
1603790612,25,84,86,80,77,80.51948052,8.855849682
1603790612,20,253,83,86,81,76.54320988,25.13945354
1603790612,32,-234,87,79,77,80.51948052,-23.4623988
1603790612,21,170,86,85,78,79.48717949,17.5012399
1603790613,31,-155,87,79,77,80.51948052,-16.03994331
1603790613,26,5,86,76,77,80.51948052,0.531356915
1603790613,25,84,86,80,77,80.51948052,8.855849682
1603790613,20,253,83,86,81,76.54320988,25.13945354
1603790613,32,-234,87,79,77,80.51948052,-23.4623988
1603790613,21,171,86,84,78,79.48717949,17.59785176
1603790613,31,-155,87,79,76,81.57894737,-16.03994331
1603790613,26,5,86,76,77,80.51948052,0.531356915
1603790613,25,84,86,80,77,80.51948052,8.855849682
1603790613,32,-234,87,79,77,80.51948052,-23.4623988
1603790613,21,170,85,85,79,78.48101266,17.5012399
1603790613,20,253,83,86,81,76.54320988,25.13945354
1603790613,27,-75,87,77,77,80.51948052,-7.91975449
1603790613,31,-155,87,79,76,81.57894737,-16.03994331
1603790613,26,5,86,76,77,80.51948052,0.531356915
1603790613,25,84,86,80,77,80.51948052,8.855849682
1603790613,20,252,83,87,81,76.54320988,25.05229683
1603790613,32,-234,86,79,77,80.51948052,-23.4623988
1603790613,21,171,86,84,78,79.48717949,17.59785176
1603790614,27,-75,87,77,77,80.51948052,-7.91975449
1603790614,32,-234,87,79,77,80.51948052,-23.4623988
1603790614,31,-155,87,79,76,81.57894737,-16.03994331
1603790614,26,5,86,76,77,80.51948052,0.531356915
1603790614,25,85,86,80,77,80.51948052,8.959575995
1603790614,20,252,84,87,80,77.5,25.05229683
1603790614,21,170,86,85,78,79.48717949,17.5012399
1603790614,27,-75,87,77,77,80.51948052,-7.91975449
1603790614,31,-155,87,79,76,81.57894737,-16.03994331
1603790614,26,5,86,76,77,80.51948052,0.531356915
1603790614,25,84,86,79,77,80.51948052,8.855849682
1603790614,20,253,83,86,81,76.54320988,25.13945354
1603790614,32,-234,87,79,77,80.51948052,-23.4623988
1603790614,21,171,86,84,78,79.48717949,17.59785176
1603790615,27,-75,87,77,77,80.51948052,-7.91975449
1603790615,31,-155,87,79,77,80.51948052,-16.03994331
1603790615,26,5,86,76,77,80.51948052,0.531356915
1603790615,25,84,86,79,77,80.51948052,8.855849682
1603790615,20,253,83,86,81,76.54320988,25.13945354
1603790615,32,-234,87,79,76,81.57894737,-23.4623988
1603790615,21,171,86,84,78,79.48717949,17.59785176
1603790615,27,-75,87,77,77,80.51948052,-7.91975449
1603790615,31,-155,87,79,76,81.57894737,-16.03994331
1603790615,26,5,86,76,77,80.51948052,0.531356915
1603790615,25,84,86,79,77,80.51948052,8.855849682
1603790615,32,-234,87,79,77,80.51948052,-23.4623988
1603790615,20,253,83,86,81,76.54320988,25.13945354
1603790615,21,170,86,85,78,79.48717949,17.5012399
1603790616,32,-234,87,79,77,80.51948052,-23.4623988
1603790616,31,-155,87,79,76,81.57894737,-16.03994331
1603790616,26,5,86,76,77,80.51948052,0.531356915
1603790616,25,84,86,79,77,80.51948052,8.855849682
1603790616,20,252,83,87,81,76.54320988,25.05229683
1603790616,21,170,86,85,78,79.48717949,17.5012399
1603790616,31,-155,87,79,76,81.57894737,-16.03994331
1603790616,26,5,86,76,77,80.51948052,0.531356915
1603790616,25,84,86,79,77,80.51948052,8.855849682
1603790616,20,252,83,87,81,76.54320988,25.05229683
1603790616,32,-234,87,79,77,80.51948052,-23.4623988
1603790616,21,170,85,85,79,78.48101266,17.5012399
1603790617,27,-75,87,77,77,80.51948052,-7.91975449
1603790617,32,-234,87,79,76,81.57894737,-23.4623988
1603790617,26,5,86,76,77,80.51948052,0.531356915
1603790617,25,84,86,81,77,80.51948052,8.855849682
1603790617,21,170,86,85,78,79.48717949,17.5012399
1603790617,20,252,84,87,80,77.5,25.05229683
1603790617,27,-75,87,77,78,79.48717949,-7.91975449
1603790617,32,-234,87,79,78,79.48717949,-23.4623988
1603790617,31,-155,87,79,76,81.57894737,-16.03994331
1603790617,26,5,86,76,77,80.51948052,0.531356915
1603790617,25,85,86,80,77,80.51948052,8.959575995
1603790617,20,253,83,86,81,76.54320988,25.13945354
1603790617,21,170,85,85,79,78.48101266,17.5012399
1603790618,27,-75,87,77,77,80.51948052,-7.91975449
1603790618,32,-234,87,79,76,81.57894737,-23.4623988
1603790618,31,-155,87,79,77,80.51948052,-16.03994331
1603790618,26,5,86,76,77,80.51948052,0.531356915
1603790618,25,84,86,79,77,80.51948052,8.855849682
1603790618,20,253,83,86,81,76.54320988,25.13945354
1603790618,21,170,86,85,78,79.48717949,17.5012399
1603790618,32,-234,87,79,76,81.57894737,-23.4623988
1603790618,26,5,86,76,77,80.51948052,0.531356915
1603790618,25,84,86,80,77,80.51948052,8.855849682
1603790618,20,253,83,86,81,76.54320988,25.13945354
1603790618,31,-155,87,79,76,81.57894737,-16.03994331
1603790618,21,171,86,84,78,79.48717949,17.59785176
1603790618,31,-155,87,79,76,81.57894737,-16.03994331
1603790618,27,-75,87,77,78,79.48717949,-7.91975449
1603790618,26,5,86,76,77,80.51948052,0.531356915
1603790618,25,84,86,80,77,80.51948052,8.855849682
1603790618,20,253,83,86,81,76.54320988,25.13945354
1603790618,32,-234,87,79,76,81.57894737,-23.4623988
1603790618,21,171,86,84,78,79.48717949,17.59785176
1603790619,27,-75,87,77,77,80.51948052,-7.91975449
1603790619,31,-155,87,79,76,81.57894737,-16.03994331
1603790619,26,5,86,76,77,80.51948052,0.531356915
1603790619,25,84,86,79,77,80.51948052,8.855849682
1603790619,20,252,83,87,81,76.54320988,25.05229683
1603790619,32,-234,87,79,77,80.51948052,-23.4623988
1603790619,21,171,86,84,78,79.48717949,17.59785176
1603790619,27,-75,87,77,78,79.48717949,-7.91975449
1603790619,31,-155,87,79,76,81.57894737,-16.03994331
1603790619,26,5,86,76,77,80.51948052,0.531356915
1603790619,25,84,86,80,77,80.51948052,8.855849682
1603790619,20,253,83,86,81,76.54320988,25.13945354
1603790619,32,-234,87,79,77,80.51948052,-23.4623988
1603790619,21,170,86,85,78,79.48717949,17.5012399
1603790620,27,-75,87,77,77,80.51948052,-7.91975449
1603790620,32,-234,87,79,76,81.57894737,-23.4623988
1603790620,31,-155,87,79,76,81.57894737,-16.03994331
1603790620,26,5,86,76,77,80.51948052,0.531356915
1603790620,25,84,86,79,77,80.51948052,8.855849682
1603790620,20,252,83,87,81,76.54320988,25.05229683
1603790620,21,171,86,84,78,79.48717949,17.59785176
1603790620,27,-75,87,77,77,80.51948052,-7.91975449
1603790620,32,-234,87,79,77,80.51948052,-23.4623988
1603790620,31,-155,87,79,77,80.51948052,-16.03994331
1603790620,26,5,86,76,77,80.51948052,0.531356915
1603790620,25,85,86,80,77,80.51948052,8.959575995
1603790620,20,252,83,87,81,76.54320988,25.05229683
1603790620,21,170,86,85,78,79.48717949,17.5012399
1603790621,27,-75,87,77,77,80.51948052,-7.91975449
1603790621,32,-234,87,79,76,81.57894737,-23.4623988
1603790621,31,-155,87,79,76,81.57894737,-16.03994331
1603790621,26,5,86,76,77,80.51948052,0.531356915
1603790621,25,84,86,81,77,80.51948052,8.855849682
1603790621,20,252,83,87,81,76.54320988,25.05229683
1603790621,21,170,86,85,78,79.48717949,17.5012399
1603790621,27,-75,87,77,77,80.51948052,-7.91975449
1603790621,31,-155,87,79,77,80.51948052,-16.03994331
1603790621,26,5,86,76,77,80.51948052,0.531356915
1603790621,25,84,86,79,77,80.51948052,8.855849682
1603790621,20,253,83,86,81,76.54320988,25.13945354
1603790621,32,-234,87,79,77,80.51948052,-23.4623988
1603790621,21,170,86,85,78,79.48717949,17.5012399
1603790622,32,-234,87,79,76,81.57894737,-23.4623988
1603790622,31,-155,87,79,76,81.57894737,-16.03994331
1603790622,26,5,86,76,77,80.51948052,0.531356915
1603790622,25,84,86,79,77,80.51948052,8.855849682
1603790622,20,252,83,87,81,76.54320988,25.05229683
1603790622,21,171,86,84,78,79.48717949,17.59785176
1603790622,27,-75,87,77,77,80.51948052,-7.91975449
1603790622,31,-155,87,79,76,81.57894737,-16.03994331
1603790622,26,5,86,76,77,80.51948052,0.531356915
1603790622,25,84,86,80,77,80.51948052,8.855849682
1603790622,20,253,83,86,81,76.54320988,25.13945354
1603790622,32,-234,87,79,76,81.57894737,-23.4623988
1603790622,21,170,86,85,78,79.48717949,17.5012399
1603790623,27,-75,87,77,77,80.51948052,-7.91975449
1603790623,26,5,86,76,77,80.51948052,0.531356915
1603790623,25,84,86,81,77,80.51948052,8.855849682
1603790623,20,253,84,86,80,77.5,25.13945354
1603790623,32,-234,87,79,77,80.51948052,-23.4623988
1603790623,21,171,86,84,78,79.48717949,17.59785176
1603790623,27,-75,87,77,77,80.51948052,-7.91975449
1603790623,31,-155,87,79,76,81.57894737,-16.03994331
1603790623,26,5,86,76,77,80.51948052,0.531356915
1603790623,25,84,86,79,77,80.51948052,8.855849682
1603790623,20,253,83,86,81,76.54320988,25.13945354
1603790623,32,-234,87,79,77,80.51948052,-23.4623988
1603790623,21,171,86,84,78,79.48717949,17.59785176
1603790623,31,-155,87,79,76,81.57894737,-16.03994331
1603790623,26,5,86,76,77,80.51948052,0.531356915
1603790623,25,84,86,79,77,80.51948052,8.855849682
1603790623,20,253,83,86,81,76.54320988,25.13945354
1603790623,32,-234,87,79,77,80.51948052,-23.4623988
1603790623,21,170,86,85,78,79.48717949,17.5012399
1603790624,31,-155,87,79,76,81.57894737,-16.03994331
1603790624,26,5,86,76,77,80.51948052,0.531356915
1603790624,25,84,86,80,77,80.51948052,8.855849682
1603790624,20,252,83,87,81,76.54320988,25.05229683
1603790624,32,-234,87,79,77,80.51948052,-23.4623988
1603790624,21,171,86,84,78,79.48717949,17.59785176
1603790624,27,-75,87,77,77,80.51948052,-7.91975449
1603790624,32,-234,87,79,76,81.57894737,-23.4623988
1603790624,31,-155,87,79,76,81.57894737,-16.03994331
1603790624,26,5,86,76,77,80.51948052,0.531356915
1603790624,25,84,86,79,77,80.51948052,8.855849682
1603790624,20,252,83,87,81,76.54320988,25.05229683
1603790624,21,171,86,84,78,79.48717949,17.59785176
1603790625,27,-75,87,77,77,80.51948052,-7.91975449
1603790625,31,-155,87,79,76,81.57894737,-16.03994331
1603790625,26,5,86,76,77,80.51948052,0.531356915
1603790625,25,84,86,80,77,80.51948052,8.855849682
1603790625,20,252,83,87,81,76.54320988,25.05229683
1603790625,32,-234,87,79,77,80.51948052,-23.4623988
1603790625,21,170,86,85,78,79.48717949,17.5012399
1603790625,31,-155,87,79,76,81.57894737,-16.03994331
